entry_time,exit_time,direction,tier,entry_price,tp_price,sl_price,exit_price,result,pnl_pct,pnl_abs
2022-12-20 02:30:00,2022-12-21 02:30:00,short,2,16769.2,16210.0,17328.4,16853.6,timeout,-0.6033036757865481,-17.27862997104897
2022-12-21 14:45:00,2022-12-22 14:45:00,short,3,16789.0,16210.0,17368.0,16667.3,timeout,0.6248793853118156,17.291205964699312
2022-12-23 10:15:00,2022-12-24 10:15:00,short,2,16852.5,16390.3,17314.7,16825.8,timeout,0.058433466844686116,2.022104902976316
2022-12-24 19:00:00,2022-12-25 19:00:00,short,3,16844.5,16556.1,17132.9,16753.7,timeout,0.4390483540621525,23.83815828311835
2022-12-26 01:45:00,2022-12-27 01:45:00,short,2,16845.5,16556.1,17134.9,16859.8,timeout,-0.18488913953280858,-10.030592995564906
2022-12-28 14:30:00,2022-12-28 21:15:00,short,3,16716.5,16541.0,16892.0,16541.0,TP,0.9498609158615741,81.39051864067547
2022-12-29 09:15:00,2022-12-30 07:15:00,short,2,16580.1,16455.6,16704.6,16455.6,TP,0.6509001755116073,75.9919707899878
2022-12-30 21:00:00,2022-12-31 21:00:00,short,3,16601.0,16320.0,16882.0,16564.6,timeout,0.11926389976508316,6.659633299459739
2023-01-01 16:00:00,2023-01-02 16:00:00,short,2,16554.8,16320.0,16789.6,16728.6,timeout,-1.1498465701790375,-75.85896803410056
2023-01-02 23:45:00,2023-01-03 06:30:00,long,2,16666.0,16767.8,16564.2,16767.8,TP,0.5108244329773147,71.43944965268227
2023-01-05 07:15:00,2023-01-06 07:15:00,long,2,16788.2,16984.6,16591.800000000003,16793.4,timeout,-0.06902586340405328,-5.4424123479212705
2023-01-06 11:00:00,2023-01-06 20:00:00,long,3,16744.1,16984.6,16503.6,16984.6,TP,1.3363268255684093,87.04254177533093
2023-01-08 00:30:00,2023-01-08 23:00:00,long,2,16914.6,17030.0,16799.199999999997,17030.0,TP,0.5822508365554104,75.13249650595185
2023-01-11 14:00:00,2023-01-11 18:00:00,long,2,17372.9,17485.4,17260.4,17485.4,TP,0.5475602806670158,74.48521166548528
2023-01-12 13:30:00,2023-01-12 17:30:00,long,3,18149.9,18400.0,17899.800000000003,18400.0,TP,1.277969024622717,88.5745155644248
